3 data type
#t
#lat
#lon
#z	(m)
#ux	(m)
#uy	(m)
#sxx (m)
#syy (m)
20110309	264180.50	2148738.14	1167	18.473213 	5.763299 	0.11471	0.21898	IKI
20110309	259106.55	2145637.79	1101	-33.518406 	-17.959187	0.35652	0.61426	SDH
20110309	262947.32	2147316.87	1097	53.020756 	26.766085 	0.38081	1.0193	SMC
20110309	259445.48	2148999.84	1214	-47.027836 	54.056960 	0.30012	0.26990	UWE
